sample_id,pae_mean,pae_max,pae_std,pae_median,pae_p10,pae_p90,pae_frac_lt_5,pae_frac_gt_15,pae_asymmetry,pae_run
vdjdb_full_11498_ss_3_n0_iptm_filtered,3.595592,9.3,1.8125991,3.4,1.3,6.1,0.7542857142857143,0.0,0.7366531,0
vdjdb_full_11498_ss_4_n0_iptm_filtered,4.7061524,16.9,2.659192,4.3,1.6,7.9,0.6143250688705234,0.0073461891643709825,1.9221306,0
vdjdb_full_11500_rs_0_n0_iptm_filtered,10.312673,24.9,7.2041125,8.8,1.6,20.0,0.3516988062442608,0.3654729109274564,3.0451791,0
vdjdb_full_11500_rs_1_n0_iptm_filtered,10.904683,25.5,9.258045,4.9,1.5,22.6,0.5046826222684704,0.4120707596253902,1.3127991,0
vdjdb_full_11500_rs_2_n0_iptm_filtered,4.653382,12.1,2.2757583,5.0,1.4,7.4,0.4963579604578564,0.0,0.9009366,0
vdjdb_full_11500_rs_3_n0_iptm_filtered,7.305411,20.0,3.8803506,6.9,2.3,12.8,0.2663891779396462,0.045785639958376693,2.4002082,0
vdjdb_full_11500_rs_4_n0_iptm_filtered,3.6404295,11.0,1.7030207,3.6,1.3,5.8,0.8046875,0.0,1.0820312,0
vdjdb_full_11500_ss_0_n0_iptm_filtered,11.160076,25.2,9.397872,4.8,1.4,22.8,0.5063775510204082,0.4362244897959184,1.2375,0
vdjdb_full_11500_ss_1_n0_iptm_filtered,6.880333,16.6,4.6214876,5.1,1.6,13.1,0.4911550468262227,0.012486992715920915,1.4593133,0
vdjdb_full_11500_ss_2_n0_iptm_filtered,9.676297,25.7,7.7543683,5.6499996,1.6,20.6,0.4662629757785467,0.3615916955017301,2.8214533,0
vdjdb_full_11500_ss_3_n0_iptm_filtered,7.9731426,21.9,4.605823,7.6,2.0,13.8,0.34122448979591835,0.04653061224489796,2.2130613,0
vdjdb_full_11500_ss_4_n0_iptm_filtered,6.0175858,16.9,3.181197,6.2,1.8,9.7,0.40270551508844954,0.01040582726326743,1.8574401,0
vdjdb_full_11502_rs_0_n0_iptm_filtered,9.166199,23.3,5.6575456,9.9,1.73,15.7,0.336734693877551,0.17219387755102042,2.2354593,0
vdjdb_full_11502_rs_1_n0_iptm_filtered,8.667889,23.4,5.467185,9.35,1.7,15.7,0.37,0.13555555555555557,2.3922222,0
vdjdb_full_11502_rs_2_n0_iptm_filtered,2.6589532,8.4,1.1917281,2.5,1.2,4.1,0.9550045913682277,0.0,0.73902667,0
vdjdb_full_11502_rs_3_n0_iptm_filtered,5.7436523,20.6,3.6077392,5.4,1.4,10.27,0.4248046875,0.02734375,2.715039,0
vdjdb_full_11502_rs_4_n0_iptm_filtered,5.829846,14.5,3.462979,5.2,1.5,10.3,0.47919143876337694,0.0,1.2877526,0
vdjdb_full_11502_ss_0_n0_iptm_filtered,5.7057076,17.2,4.356928,3.6,1.1,12.0,0.5648038049940547,0.015457788347205707,1.1403092,0
vdjdb_full_11502_ss_1_n0_iptm_filtered,6.226204,19.3,3.7534409,6.3,1.4,11.0,0.396734693877551,0.019591836734693877,2.6349387,0
vdjdb_full_11502_ss_2_n0_iptm_filtered,5.9048934,16.4,3.1304247,5.6,1.6,10.2,0.4163623082542001,0.003652300949598247,2.0844412,0
vdjdb_full_11502_ss_3_n0_iptm_filtered,3.595592,9.3,1.8125991,3.4,1.3,6.1,0.7542857142857143,0.0,0.7366531,0
vdjdb_full_11502_ss_4_n0_iptm_filtered,15.359184,29.3,11.890773,13.1,1.3,28.2,0.37188208616780044,0.4965986394557823,1.8811791,0
vdjdb_full_11503_rs_0_n0_iptm_filtered,4.977686,16.8,2.7609415,4.9,1.5,8.1,0.5215794306703397,0.005509641873278237,1.7247015,0
vdjdb_full_11503_rs_1_n0_iptm_filtered,6.156673,21.3,4.4444966,4.5,1.4,12.5,0.5220249835634451,0.03155818540433925,2.1534517,0
vdjdb_full_11503_rs_2_n0_iptm_filtered,8.623688,22.4,4.482659,8.5,2.1,14.8,0.20756172839506173,0.0933641975308642,2.7692902,0
vdjdb_full_11503_rs_3_n0_iptm_filtered,9.916222,23.0,7.143305,7.3,1.6,19.3,0.39222222222222225,0.3877777777777778,1.8653332,0
vdjdb_full_11503_rs_4_n0_iptm_filtered,4.413867,13.8,2.4156842,4.0,1.5,7.9,0.654296875,0.0,1.8488281,0
vdjdb_full_11503_ss_0_n0_iptm_filtered,4.402663,12.4,2.6809983,3.7,1.3,8.2,0.6042240587695134,0.0,0.8648301,0
vdjdb_full_11503_ss_1_n0_iptm_filtered,3.8041995,12.7,1.8912711,3.7,1.4,6.1,0.736328125,0.0,1.0173829,0
vdjdb_full_11503_ss_2_n0_iptm_filtered,9.029783,22.3,5.763482,8.2,2.0,16.6,0.35185185185185186,0.2175925925925926,2.8570986,0
vdjdb_full_11503_ss_3_n0_iptm_filtered,4.7065306,18.3,2.7111633,4.3,1.5,8.0,0.6236734693877551,0.004897959183673469,2.0334694,0
vdjdb_full_11503_ss_4_n0_iptm_filtered,7.122839,19.9,4.009201,7.3,1.7,12.1,0.3279320987654321,0.038580246913580245,2.6558642,0
vdjdb_full_11504_rs_0_n0_iptm_filtered,7.0048943,19.0,4.564563,6.5,1.4,13.9,0.42804967129291455,0.061358655953250546,2.2011688,0
vdjdb_full_11504_rs_1_n0_iptm_filtered,3.955588,16.8,2.4303174,3.5,1.4,6.9,0.7830533235938641,0.0029218407596785976,1.8568298,0
vdjdb_full_11504_rs_2_n0_iptm_filtered,12.103397,26.7,9.845011,6.6,1.8,24.8,0.41414141414141414,0.3985307621671258,1.9522498,0
vdjdb_full_11504_rs_3_n0_iptm_filtered,11.255688,28.5,10.220023,4.8,1.6,26.0,0.5141354372123603,0.3609467455621302,2.334911,0
vdjdb_full_11504_rs_4_n0_iptm_filtered,6.1320815,18.3,3.6982298,6.2,1.5,10.9,0.42775510204081635,0.0163265306122449,2.1208162,0
vdjdb_full_11504_ss_0_n0_iptm_filtered,5.163903,14.2,2.7775817,5.1,1.5,8.8,0.49362244897959184,0.0,1.4548469,0
vdjdb_full_11504_ss_1_n0_iptm_filtered,11.208045,23.5,6.8182774,10.95,1.9,20.2,0.24567474048442905,0.3806228373702422,2.8576124,0
vdjdb_full_11504_ss_2_n0_iptm_filtered,7.152447,23.5,5.08778,5.4,1.58,14.2,0.4777209642074507,0.06574141709276844,2.1558802,0
vdjdb_full_11504_ss_3_n0_iptm_filtered,2.5580246,5.9,1.2686013,2.6,0.8,4.1,0.9506172839506173,0.0,0.6518519,0
vdjdb_full_11504_ss_4_n0_iptm_filtered,14.827479,28.2,11.155513,11.7,1.53,27.0,0.3450413223140496,0.4855371900826446,1.642562,0
vdjdb_full_11505_rs_0_n0_iptm_filtered,5.294485,17.0,3.210963,5.0,1.3,9.3,0.4921956295525494,0.005202913631633715,1.6437045,0
vdjdb_full_11505_rs_1_n0_iptm_filtered,2.4747686,13.7,1.8540049,2.0,1.1,3.8,0.9359567901234568,0.0,1.0242285,0
vdjdb_full_11505_rs_2_n0_iptm_filtered,5.089715,15.6,3.038511,4.5,1.3,9.3,0.5748393021120294,0.0018365472910927456,2.2741966,0
vdjdb_full_11505_rs_3_n0_iptm_filtered,2.4259262,5.1,1.1326554,2.5,0.8,3.7,0.9876543209876543,0.0,0.49629626,0
vdjdb_full_11505_rs_4_n0_iptm_filtered,4.4597855,16.1,2.6962044,4.0,1.5,8.0,0.6894705532421178,0.002379535990481856,2.1371803,0
vdjdb_full_11505_ss_0_n0_iptm_filtered,14.548596,29.3,11.373933,11.7,1.5,28.0,0.3673469387755102,0.4642857142857143,2.779847,0
vdjdb_full_11505_ss_1_n0_iptm_filtered,4.2923827,15.0,2.4773033,3.9,1.4,7.7,0.6748046875,0.0,1.9613281,0
vdjdb_full_11505_ss_2_n0_iptm_filtered,5.063062,18.2,3.1321132,4.4,1.6,9.4,0.5942906574394463,0.009515570934256055,2.5178201,0
vdjdb_full_11505_ss_3_n0_iptm_filtered,10.996571,26.1,6.255243,11.3,1.8,18.52,0.22496570644718794,0.3388203017832647,2.3349795,0
vdjdb_full_11505_ss_4_n0_iptm_filtered,3.4908614,10.2,1.6615113,3.3,1.5,5.8,0.8126232741617357,0.0,1.0274819,0
vdjdb_full_11507_rs_0_n0_iptm_filtered,6.7233243,20.0,4.6204824,6.8,1.2,13.2,0.411386593204775,0.051423324150596875,1.9105603,0
vdjdb_full_11507_rs_1_n0_iptm_filtered,4.063474,17.5,2.7255938,3.3,1.5,7.9,0.7555026769779893,0.004164187983343248,2.2878048,0
vdjdb_full_11507_rs_2_n0_iptm_filtered,3.7923262,20.1,3.0745814,2.9,1.3,7.0,0.8228571428571428,0.017959183673469388,2.0084896,0
vdjdb_full_11507_rs_3_n0_iptm_filtered,5.950427,15.6,3.2980583,5.6,1.8,10.3,0.45627876397107164,0.0026298487836949377,1.8911242,0
vdjdb_full_11507_rs_4_n0_iptm_filtered,5.045369,17.0,2.9361682,4.5,1.7,9.3,0.562955254942768,0.008324661810613945,2.1577525,0
vdjdb_full_11507_ss_0_n0_iptm_filtered,7.2208476,20.6,5.1707444,4.7,1.6,14.4,0.5112456747404844,0.06660899653979238,1.6617647,0
vdjdb_full_11507_ss_1_n0_iptm_filtered,13.899618,28.6,10.8413515,8.6,1.6,27.2,0.3392857142857143,0.4362244897959184,1.9941326,0
vdjdb_full_11507_ss_2_n0_iptm_filtered,5.8028097,15.6,3.554555,4.7,1.5,10.6,0.5119667013527576,0.002081165452653486,1.4807492,0
vdjdb_full_11507_ss_3_n0_iptm_filtered,9.466868,24.2,7.753632,5.0,1.5,20.0,0.4982698961937716,0.3884083044982699,1.9216262,0
vdjdb_full_11507_ss_4_n0_iptm_filtered,9.33413,25.6,6.9393177,6.8,1.4,18.6,0.4308012486992716,0.32049947970863685,1.981894,0
vdjdb_full_11510_rs_0_n0_iptm_filtered,4.099277,15.3,2.597894,3.7,1.4,7.3,0.7357001972386588,0.0019723865877712033,1.6639054,0
vdjdb_full_11510_rs_1_n0_iptm_filtered,7.289661,18.0,4.4676304,6.6,1.7,13.5,0.4212962962962963,0.029320987654320986,2.4101853,0
vdjdb_full_11510_rs_2_n0_iptm_filtered,6.31701,18.2,3.3724108,6.5,1.9,10.4,0.3840877914951989,0.010973936899862825,2.2093277,0
vdjdb_full_11510_rs_3_n0_iptm_filtered,5.5176663,19.4,3.1207602,5.0,1.9,9.8,0.4911111111111111,0.012222222222222223,2.3477778,0
vdjdb_full_11510_rs_4_n0_iptm_filtered,9.472321,22.1,6.8914356,6.3,1.6,18.6,0.44016649323621226,0.34755463059313213,2.25411,0
vdjdb_full_11510_ss_0_n0_iptm_filtered,3.2096884,8.3,1.3311257,3.2,1.4,4.9,0.907439446366782,0.0,0.732526,0
vdjdb_full_11510_ss_1_n0_iptm_filtered,8.913778,22.5,5.2106075,9.6,1.4,15.6,0.26666666666666666,0.12777777777777777,2.6666667,0
vdjdb_full_11510_ss_2_n0_iptm_filtered,6.2205696,16.5,3.6486208,6.3,1.4,11.0,0.4233241505968779,0.005509641873278237,1.7175391,0
vdjdb_full_11510_ss_3_n0_iptm_filtered,8.00388,20.8,4.907437,7.1,1.9,14.5,0.37541091387245235,0.07495069033530571,2.5187376,0
vdjdb_full_11510_ss_4_n0_iptm_filtered,7.8714285,22.9,5.9432635,5.2,1.7,16.859999,0.48489795918367345,0.1526530612244898,1.9877551,0
vdjdb_full_11511_rs_0_n0_iptm_filtered,4.9968934,20.1,3.2547789,4.4,1.45,9.1,0.6020710059171598,0.01775147928994083,2.3357987,0
vdjdb_full_11511_rs_1_n0_iptm_filtered,2.5448241,12.7,1.4185065,2.3,1.2,3.9,0.9482421875,0.0,0.8181641,0
vdjdb_full_11511_rs_2_n0_iptm_filtered,3.124308,12.8,1.7476497,2.8,1.3,5.0,0.8987889273356401,0.0,0.96280277,0
vdjdb_full_11511_rs_3_n0_iptm_filtered,6.001551,16.6,3.1915023,5.9,1.6,10.26,0.4122448979591837,0.004081632653061225,2.0791836,0
vdjdb_full_11511_rs_4_n0_iptm_filtered,6.3526173,18.0,3.5822508,6.6,1.5,10.8,0.36455463728191,0.01928374655647383,2.3015609,0
vdjdb_full_11511_ss_0_n0_iptm_filtered,3.8154335,11.2,2.130902,3.8,1.2,6.5,0.6530612244897959,0.0,0.9293367,0
vdjdb_full_11511_ss_1_n0_iptm_filtered,14.166889,30.1,11.805226,7.3,1.8,28.8,0.3977777777777778,0.4311111111111111,2.032889,0
vdjdb_full_11511_ss_2_n0_iptm_filtered,4.967285,18.2,2.9448204,4.5,1.6,8.7,0.568359375,0.0087890625,2.0607421,0
vdjdb_full_11511_ss_3_n0_iptm_filtered,8.199306,21.5,5.2755938,8.05,1.6,15.2,0.3950617283950617,0.10648148148148148,2.563117,0
vdjdb_full_11511_ss_4_n0_iptm_filtered,2.9858398,8.9,1.3719656,2.9,1.2,4.7,0.921875,0.0,0.822461,0
vdjdb_full_11516_rs_0_n0_iptm_filtered,3.8160524,10.2,1.7526312,3.8,1.4,6.1,0.7407847800237812,0.0,1.0266349,0
vdjdb_full_11516_rs_1_n0_iptm_filtered,4.0313215,13.3,2.263318,3.9,1.2,7.0,0.619146722164412,0.0,1.2131114,0
vdjdb_full_11516_rs_2_n0_iptm_filtered,7.0329432,21.7,4.1565304,6.8,1.7,12.0,0.3966398831263696,0.03214024835646457,2.3697588,0
vdjdb_full_11516_rs_3_n0_iptm_filtered,3.284948,14.5,2.0186796,2.9,1.3,5.1,0.8866782006920415,0.0,1.1892734,0
vdjdb_full_11516_rs_4_n0_iptm_filtered,3.9829583,13.0,1.9553614,3.9,1.4,6.45,0.726643598615917,0.0,1.267647,0
vdjdb_full_11516_ss_0_n0_iptm_filtered,2.4327562,6.6,0.94437414,2.3,1.2,3.7,0.9861495844875346,0.0,0.6342105,0
vdjdb_full_11516_ss_1_n0_iptm_filtered,3.2166953,8.3,1.4367963,3.3,1.3,5.1,0.8788927335640139,0.0,0.57422143,0
vdjdb_full_11516_ss_2_n0_iptm_filtered,9.810425,23.3,5.987683,10.3,1.8,16.6,0.3058984910836763,0.22908093278463648,2.0213993,0
vdjdb_full_11516_ss_3_n0_iptm_filtered,12.021551,25.7,9.099893,8.7,1.5,24.0,0.3420408163265306,0.39755102040816326,2.5874286,0
vdjdb_full_11516_ss_4_n0_iptm_filtered,8.653759,19.5,5.907353,8.3,1.4,16.6,0.4144,0.1936,2.27776,0
vdjdb_full_11519_rs_0_n0_iptm_filtered,2.87102,12.6,2.1766405,2.1,1.1,5.6,0.8775510204081632,0.0,1.4654694,0
vdjdb_full_11519_rs_1_n0_iptm_filtered,2.6020508,8.7,1.3097985,2.5,1.1,4.1,0.9462890625,0.0,0.7607422,0
vdjdb_full_11519_rs_2_n0_iptm_filtered,9.715657,21.4,5.6558027,9.7,2.05,17.2,0.2673010380622837,0.21193771626297578,2.5198963,0
vdjdb_full_11519_rs_3_n0_iptm_filtered,4.793495,16.4,2.7651615,4.9,1.3,8.2,0.5063775510204082,0.002551020408163265,1.2716837,0
vdjdb_full_11519_rs_4_n0_iptm_filtered,3.4650416,8.6,1.444738,3.7,1.3,5.1,0.8739595719381689,0.0,0.66516054,0
vdjdb_full_11519_ss_0_n0_iptm_filtered,5.184961,17.9,3.0953639,5.0,1.2,9.3,0.486328125,0.005859375,2.2082033,0
vdjdb_full_11519_ss_1_n0_iptm_filtered,4.2833753,14.7,2.2500637,4.0,1.6,7.2,0.70375,0.0,1.68925,0
vdjdb_full_11519_ss_2_n0_iptm_filtered,3.2740235,11.7,1.9237945,2.8,1.2,6.0,0.8505859375,0.0,1.340625,0
vdjdb_full_11519_ss_3_n0_iptm_filtered,5.0573406,17.7,2.9194462,4.6,1.7,9.0,0.5740997229916898,0.008310249307479225,2.2454293,0
vdjdb_full_11519_ss_4_n0_iptm_filtered,12.12688,25.3,7.3124495,13.8,1.8,20.56,0.2576,0.472,2.24288,0
vdjdb_full_11522_rs_0_n0_iptm_filtered,4.977686,16.8,2.7609415,4.9,1.5,8.1,0.5215794306703397,0.005509641873278237,1.7247015,0
vdjdb_full_11522_rs_1_n0_iptm_filtered,6.9256926,24.4,4.198669,6.5,2.1,12.2,0.3365650969529086,0.06024930747922438,3.1322715,0
vdjdb_full_11522_rs_2_n0_iptm_filtered,4.6151114,13.9,2.3504312,4.6,1.6,7.5,0.53,0.0,1.0257777,0
vdjdb_full_11522_rs_3_n0_iptm_filtered,13.912346,30.6,11.592597,7.8,1.55,29.4,0.3271604938271605,0.37808641975308643,2.0864198,0
vdjdb_full_11522_rs_4_n0_iptm_filtered,3.2096884,8.3,1.3311257,3.2,1.4,4.9,0.907439446366782,0.0,0.732526,0
vdjdb_full_11522_ss_0_n0_iptm_filtered,4.9669757,13.6,3.0412526,3.95,1.4,9.4,0.5686728395061729,0.0,1.2151235,0
vdjdb_full_11522_ss_1_n0_iptm_filtered,13.5779295,29.6,11.298675,7.3,1.7,28.3,0.4052734375,0.4091796875,2.4609375,0
vdjdb_full_11522_ss_2_n0_iptm_filtered,6.478889,20.7,4.002266,6.0,1.7,12.1,0.3888888888888889,0.04777777777777778,3.0364444,0
vdjdb_full_11522_ss_3_n0_iptm_filtered,6.206953,18.7,3.6008787,6.0,1.6,10.8,0.3979289940828402,0.02514792899408284,2.6405325,0
vdjdb_full_11522_ss_4_n0_iptm_filtered,2.328125,6.4,0.8472785,2.3,1.2,3.4,0.9931640625,0.0,0.45234373,0
vdjdb_full_11523_rs_0_n0_iptm_filtered,11.91671,24.6,7.9656267,11.65,1.8299999,21.4,0.3137755102040816,0.4528061224489796,2.122704,0
vdjdb_full_11523_rs_1_n0_iptm_filtered,7.4931326,23.4,4.8008904,6.6,1.4,14.1,0.3673257023933403,0.054110301768990635,2.326535,0
vdjdb_full_11523_rs_2_n0_iptm_filtered,15.575926,29.8,12.750801,17.25,1.3,29.2,0.4444444444444444,0.5,1.2395062,0
vdjdb_full_11523_rs_3_n0_iptm_filtered,5.0275865,16.0,2.6086476,4.7,1.9,8.6,0.5481569560047562,0.0023781212841854932,1.9548157,0
vdjdb_full_11523_rs_4_n0_iptm_filtered,9.617867,22.7,5.63886,9.4,2.2,17.1,0.27631578947368424,0.22160664819944598,2.63241,0
vdjdb_full_11523_ss_0_n0_iptm_filtered,2.8882353,7.2,1.1848526,2.9,1.2,4.3500004,0.9550173010380623,0.0,0.5965398,0
vdjdb_full_11523_ss_1_n0_iptm_filtered,8.660034,22.8,5.0418196,8.65,2.0,15.2,0.3096885813148789,0.10380622837370242,3.0716264,0
vdjdb_full_11523_ss_2_n0_iptm_filtered,2.6396735,9.5,1.2358825,2.4,1.3,4.1,0.9453061224489796,0.0,0.8,0
vdjdb_full_11523_ss_3_n0_iptm_filtered,4.8457265,15.2,2.65615,4.6,1.6,8.0,0.5529583637691746,0.0014609203798392988,1.865011,0
vdjdb_full_11523_ss_4_n0_iptm_filtered,6.2263885,23.7,3.7836246,5.6,1.8,11.0,0.404320987654321,0.03935185185185185,2.791358,0
vdjdb_full_11525_rs_0_n0_iptm_filtered,5.479412,15.7,3.1223314,5.2,1.5,9.5,0.48788927335640137,0.0008650519031141869,1.8131487,0
vdjdb_full_11525_rs_1_n0_iptm_filtered,2.1289437,7.3,1.1229,1.8,1.0,3.6,0.9657064471879286,0.0,0.6941015,0
vdjdb_full_11525_rs_2_n0_iptm_filtered,3.0978878,10.7,1.9161115,2.6,1.2,5.9,0.852157943067034,0.0,1.5423325,0
vdjdb_full_11525_rs_3_n0_iptm_filtered,10.954166,26.9,10.92668,3.8,0.9,25.7,0.5833333333333334,0.375,0.8166667,0
vdjdb_full_11525_rs_4_n0_iptm_filtered,3.3517299,11.5,1.7274365,3.3,1.2,5.6,0.8339100346020761,0.0,1.1536334,0
vdjdb_full_11525_ss_0_n0_iptm_filtered,3.8729,16.5,2.565092,3.4,1.3,6.9,0.7940102264426588,0.004382761139517896,1.7890432,0
vdjdb_full_11525_ss_1_n0_iptm_filtered,3.5237832,15.2,2.190323,3.1,1.3,6.1,0.8356290174471993,0.0018365472910927456,1.6341598,0
vdjdb_full_11525_ss_2_n0_iptm_filtered,9.341966,23.6,5.3417645,10.0,1.7,15.9,0.2598714416896235,0.15977961432506887,2.6427915,0
vdjdb_full_11525_ss_3_n0_iptm_filtered,7.7454104,20.5,4.9701767,7.55,1.4,14.3,0.40625,0.0673828125,2.2572265,0
vdjdb_full_11525_ss_4_n0_iptm_filtered,12.663265,24.9,8.720653,11.25,1.6,23.1,0.30357142857142855,0.44005102040816324,2.135714,0
vdjdb_full_11527_rs_0_n0_iptm_filtered,7.960587,21.1,4.811208,8.8,1.5,13.8,0.3469387755102041,0.05739795918367347,2.1670918,0
vdjdb_full_11527_rs_1_n0_iptm_filtered,5.3439813,17.2,3.7767537,4.0,1.3,11.2,0.5756172839506173,0.007716049382716049,1.3484567,0
vdjdb_full_11527_rs_2_n0_iptm_filtered,4.7435184,15.5,2.9146137,3.95,1.4,8.7,0.5702160493827161,0.0007716049382716049,1.2003087,0
vdjdb_full_11527_rs_3_n0_iptm_filtered,6.465197,16.6,3.4993389,6.6,1.6800001,10.8,0.3856749311294766,0.005509641873278237,1.7689625,0
vdjdb_full_11527_rs_4_n0_iptm_filtered,4.7065306,18.3,2.7111633,4.3,1.5,8.0,0.6236734693877551,0.004897959183673469,2.0334694,0
vdjdb_full_11527_ss_0_n0_iptm_filtered,2.6407712,9.7,1.5068285,2.3,1.1,4.6,0.9118457300275482,0.0,1.0909091,0
vdjdb_full_11527_ss_1_n0_iptm_filtered,13.724349,28.5,10.076343,10.3,1.8,26.0,0.3194588969823101,0.4339229968782518,2.0630593,0
vdjdb_full_11527_ss_2_n0_iptm_filtered,3.0864725,9.6,1.4347421,2.8,1.4,4.9,0.9001040582726326,0.0,0.9633715,0
vdjdb_full_11527_ss_3_n0_iptm_filtered,3.8041995,12.7,1.8912711,3.7,1.4,6.1,0.736328125,0.0,1.0173829,0
vdjdb_full_11527_ss_4_n0_iptm_filtered,8.371466,23.1,4.8660264,8.0,2.1,14.5,0.31886916502301116,0.08086785009861933,2.7579226,0
vdjdb_full_11530_rs_0_n0_iptm_filtered,3.1281958,12.0,1.7545749,2.9,1.2,5.1,0.8918918918918919,0.0,1.1820307,0
vdjdb_full_11530_rs_1_n0_iptm_filtered,3.838502,18.1,2.7949069,3.0,1.2,7.7,0.7814776274713839,0.003121748178980229,1.9716963,0
vdjdb_full_11530_rs_2_n0_iptm_filtered,9.508692,25.4,7.251453,6.3500004,1.5,18.8,0.443359375,0.39453125,1.988086,0
vdjdb_full_11530_rs_3_n0_iptm_filtered,10.693889,24.7,7.9200683,7.4,1.7,21.8,0.39222222222222225,0.4177777777777778,2.8473334,0
vdjdb_full_11530_rs_4_n0_iptm_filtered,4.7463665,17.9,2.848683,4.1,1.6,8.55,0.6453287197231834,0.006055363321799308,2.1737025,0
vdjdb_full_11530_ss_0_n0_iptm_filtered,2.8946743,13.4,1.8756105,2.5,1.1800001,4.9,0.9008264462809917,0.0,1.2909092,0
vdjdb_full_11530_ss_1_n0_iptm_filtered,5.4468956,17.0,2.9523895,5.5,1.7,8.72,0.4214755295836377,0.008765522279035792,1.9143901,0
vdjdb_full_11530_ss_2_n0_iptm_filtered,5.3419547,14.6,2.6319067,5.4,1.8,8.7,0.4455017301038062,0.0,1.7932526,0
vdjdb_full_11530_ss_3_n0_iptm_filtered,4.2728515,16.3,2.8029778,3.95,1.2,8.0,0.609375,0.001953125,1.3125,0
vdjdb_full_11530_ss_4_n0_iptm_filtered,2.4006574,10.8,1.2492537,2.2,1.1,3.7,0.9569028487947406,0.0,0.86851716,0
vdjdb_full_11531_rs_0_n0_iptm_filtered,4.2223544,13.1,2.1819167,4.0,1.6,7.0,0.6979785969084423,0.0,1.2513676,0
vdjdb_full_11531_rs_1_n0_iptm_filtered,4.471532,15.8,2.3864505,4.2,1.5,7.5,0.5950032873109796,0.0013149243918474688,1.3704143,0
vdjdb_full_11531_rs_2_n0_iptm_filtered,11.016204,25.9,9.176929,6.1,1.6,23.2,0.45987654320987653,0.38580246913580246,2.0984569,0
vdjdb_full_11531_rs_3_n0_iptm_filtered,4.2850766,12.9,2.153721,4.2,1.4,6.97,0.6772959183673469,0.0,1.4931122,0
vdjdb_full_11531_rs_4_n0_iptm_filtered,3.45359,9.4,1.7936673,3.2,1.2,5.9,0.8022892819979188,0.0,1.3346514,0
vdjdb_full_11531_ss_0_n0_iptm_filtered,5.5056787,19.9,3.9645183,3.8,1.3,10.9,0.5664819944598338,0.014542936288088643,1.6462604,0
vdjdb_full_11531_ss_1_n0_iptm_filtered,2.6488888,10.7,1.6028755,2.2,1.1,4.7,0.9066666666666666,0.0,1.1324445,0
vdjdb_full_11531_ss_2_n0_iptm_filtered,6.050779,16.7,3.6133437,5.7,1.4,10.7,0.4593425605536332,0.006920415224913495,1.7288928,0
vdjdb_full_11531_ss_3_n0_iptm_filtered,2.8326173,9.3,1.2581029,2.8,1.2,4.3,0.951171875,0.0,0.7671875,0
vdjdb_full_11531_ss_4_n0_iptm_filtered,4.433194,19.7,3.2453296,3.6,1.2,9.6,0.7336108220603538,0.006243496357960458,2.4522374,0
vdjdb_full_11535_rs_0_n0_iptm_filtered,9.810425,23.3,5.987683,10.3,1.8,16.6,0.3058984910836763,0.22908093278463648,2.0213993,0
vdjdb_full_11535_rs_1_n0_iptm_filtered,6.65166,22.7,3.9491787,7.0,1.5,11.17,0.353515625,0.037109375,2.3845706,0
vdjdb_full_11535_rs_2_n0_iptm_filtered,7.537197,24.1,5.1099315,6.2,1.6,14.2,0.4403114186851211,0.06228373702422145,2.133564,0
vdjdb_full_11535_rs_3_n0_iptm_filtered,6.611837,18.6,3.619789,6.7,1.7,11.1,0.3575510204081633,0.017959183673469388,2.2143674,0
vdjdb_full_11535_rs_4_n0_iptm_filtered,4.431834,18.3,2.7060308,4.1,1.4,7.5,0.6885813148788927,0.005190311418685121,1.8211073,0
vdjdb_full_11535_ss_0_n0_iptm_filtered,12.7019205,25.9,9.161769,10.0,1.6800001,23.7,0.33058984910836764,0.4444444444444444,1.9942387,0
vdjdb_full_11535_ss_1_n0_iptm_filtered,3.1564898,9.5,1.4570171,3.1,1.4,5.0,0.8971428571428571,0.0,0.8850612,0
vdjdb_full_11535_ss_2_n0_iptm_filtered,14.404249,28.3,11.133935,17.65,1.3,26.8,0.4275,0.5025,2.0105,0
vdjdb_full_11535_ss_3_n0_iptm_filtered,10.596051,25.6,8.2098675,7.1,1.3,22.1,0.3342516069788797,0.39302112029384756,2.0251606,0
vdjdb_full_11535_ss_4_n0_iptm_filtered,2.302497,5.5,0.90446424,2.3,1.1,3.5,0.995243757431629,0.0,0.41141498,0
vdjdb_full_11538_rs_0_n0_iptm_filtered,3.759949,10.4,1.8553298,3.6,1.3,6.2,0.7678571428571429,0.0,1.3831631,0
vdjdb_full_11538_rs_1_n0_iptm_filtered,9.208496,25.9,6.187231,9.5,1.4,16.6,0.3642578125,0.2021484375,2.922461,0
vdjdb_full_11538_rs_2_n0_iptm_filtered,5.9724045,21.4,3.9423604,5.2,1.4,11.4,0.47058823529411764,0.0328719723183391,3.1243944,0
vdjdb_full_11538_rs_3_n0_iptm_filtered,3.423101,13.9,2.0530648,2.9,1.2,6.3,0.809573361082206,0.0,1.5808532,0
vdjdb_full_11538_rs_4_n0_iptm_filtered,4.9425783,23.1,3.2956119,4.4,1.5,8.2,0.5341796875,0.0205078125,1.5648438,0
vdjdb_full_11538_ss_0_n0_iptm_filtered,4.3695498,13.8,2.1626205,4.3,1.4,7.1,0.6375432525951558,0.0,1.3975779,0
vdjdb_full_11538_ss_1_n0_iptm_filtered,7.822477,20.7,4.8759913,7.2,1.9,14.3,0.40582726326742974,0.06659729448491156,1.9026014,0
